address,bedrooms,type,transaction_prices,transaction_dates,tenure,newBuild,locationLat,locationLng,url
"6, Lancaster Avenue, Barking, Greater London IG11 7RB",2.0,TERRACED,"£175,000",19 Jul 2004,FREEHOLD,False,51.53648,0.09331,https://www.rightmove.co.uk/house-prices/details/england-148026989-94318005?s=841eb25ec91d3d58ca80b45ecf8b87bcb28ce8ffc44949331d0cca37f98f3b4d
"6, Lancaster Avenue, Barking, Greater London IG11 7RB",2.0,TERRACED,"£134,000",31 Jan 2003,FREEHOLD,False,51.53648,0.09331,https://www.rightmove.co.uk/house-prices/details/england-148026989-94318005?s=841eb25ec91d3d58ca80b45ecf8b87bcb28ce8ffc44949331d0cca37f98f3b4d
"Flat 42, The Nautilus Building, 3, Myddelton Passage, London, Greater London EC1R 1XW",,FLAT,"£785,150",15 Oct 2024,LEASEHOLD,False,51.52902,-0.10801,https://www.rightmove.co.uk/house-prices/details/england-94289406?s=abedb946ee4edd3e47aec1990d9f60a31384b08e737af13e100d9078e716e895
"Flat 42, The Nautilus Building, 3, Myddelton Passage, London, Greater London EC1R 1XW",,FLAT,"£295,000",30 Jul 2001,LEASEHOLD,False,51.52902,-0.10801,https://www.rightmove.co.uk/house-prices/details/england-94289406?s=abedb946ee4edd3e47aec1990d9f60a31384b08e737af13e100d9078e716e895
"57a, Catherine Place, London, Greater London SW1E 6DY",5.0,TERRACED,"£3,900,000",15 Oct 2024,FREEHOLD,False,51.49923,-0.14022,https://www.rightmove.co.uk/house-prices/details/england-147394571-94477983?s=c2a62f6792859f7806713a9c866cf67a5f6d6979b87ed9ffd682753a3fc1ed86
"248, Limpsfield Road, South Croydon, Greater London CR2 9DB",4.0,SEMI_DETACHED,"£527,000",15 Oct 2024,FREEHOLD,False,51.32279,-0.06757,https://www.rightmove.co.uk/house-prices/details/england-137188673-94253097?s=d492e2002af31af7b0eabf14a76244f2bf4772ff0e5d99e22eeead2adb5547c4
"248, Limpsfield Road, South Croydon, Greater London CR2 9DB",4.0,SEMI_DETACHED,"£182,500",4 Jan 2002,FREEHOLD,False,51.32279,-0.06757,https://www.rightmove.co.uk/house-prices/details/england-137188673-94253097?s=d492e2002af31af7b0eabf14a76244f2bf4772ff0e5d99e22eeead2adb5547c4
"Flat C, 33, Mildmay Park, London, Greater London N1 4NA",2.0,FLAT,"£538,000",15 Oct 2024,LEASEHOLD,False,51.54807,-0.08457,https://www.rightmove.co.uk/house-prices/details/england-47360066-94364271?s=3e82dd5edb57aab94298b316d04dc5140e3634f6822cc86c5007589b3b147438
"Flat C, 33, Mildmay Park, London, Greater London N1 4NA",2.0,FLAT,"£368,000",25 Jan 2013,LEASEHOLD,False,51.54807,-0.08457,https://www.rightmove.co.uk/house-prices/details/england-47360066-94364271?s=3e82dd5edb57aab94298b316d04dc5140e3634f6822cc86c5007589b3b147438
"Flat C, 33, Mildmay Park, London, Greater London N1 4NA",2.0,FLAT,"£310,000",1 Jun 2010,LEASEHOLD,False,51.54807,-0.08457,https://www.rightmove.co.uk/house-prices/details/england-47360066-94364271?s=3e82dd5edb57aab94298b316d04dc5140e3634f6822cc86c5007589b3b147438
"Flat C, 33, Mildmay Park, London, Greater London N1 4NA",2.0,FLAT,"£273,500",12 Apr 2007,LEASEHOLD,False,51.54807,-0.08457,https://www.rightmove.co.uk/house-prices/details/england-47360066-94364271?s=3e82dd5edb57aab94298b316d04dc5140e3634f6822cc86c5007589b3b147438
"Flat C, 33, Mildmay Park, London, Greater London N1 4NA",2.0,FLAT,"£159,000",27 Jul 2001,LEASEHOLD,False,51.54807,-0.08457,https://www.rightmove.co.uk/house-prices/details/england-47360066-94364271?s=3e82dd5edb57aab94298b316d04dc5140e3634f6822cc86c5007589b3b147438
"15, Sanders Lane, London, Greater London NW7 1BX",2.0,FLAT,"£325,000",15 Oct 2024,LEASEHOLD,False,51.60891,-0.21358,https://www.rightmove.co.uk/house-prices/details/england-147412292-94395825?s=cc31ff6fdaf3b9a542616d630b3fa729e87621b6cf89f4dabf0375270c0f0d0b
"15, Sanders Lane, London, Greater London NW7 1BX",2.0,FLAT,"£150,000",30 May 2002,LEASEHOLD,False,51.60891,-0.21358,https://www.rightmove.co.uk/house-prices/details/england-147412292-94395825?s=cc31ff6fdaf3b9a542616d630b3fa729e87621b6cf89f4dabf0375270c0f0d0b
"15, Sanders Lane, London, Greater London NW7 1BX",2.0,FLAT,"£46,000",16 Jan 1995,LEASEHOLD,False,51.60891,-0.21358,https://www.rightmove.co.uk/house-prices/details/england-147412292-94395825?s=cc31ff6fdaf3b9a542616d630b3fa729e87621b6cf89f4dabf0375270c0f0d0b
"7, Sargeant Close, Uxbridge, Greater London UB8 2PY",2.0,FLAT,"£320,000",15 Oct 2024,LEASEHOLD,False,51.5317,-0.47713,https://www.rightmove.co.uk/house-prices/details/england-145016273-94501824?s=1542f9714714ebb55c184bd68cc7dfb7f8224a73f28277bef0f507d00d4c9fa4
"7, Sargeant Close, Uxbridge, Greater London UB8 2PY",2.0,FLAT,"£149,000",26 Mar 2003,LEASEHOLD,False,51.5317,-0.47713,https://www.rightmove.co.uk/house-prices/details/england-145016273-94501824?s=1542f9714714ebb55c184bd68cc7dfb7f8224a73f28277bef0f507d00d4c9fa4
"10, South Park Hill Road, South Croydon, Greater London CR2 7DU",4.0,SEMI_DETACHED,"£793,000",15 Oct 2024,FREEHOLD,False,51.36526,-0.09092,https://www.rightmove.co.uk/house-prices/details/england-155850392-94252989?s=05192111e18c921943e9bee53a2c2cfc1e264241d1b1eb32c34c083622931450
"10, South Park Hill Road, South Croydon, Greater London CR2 7DU",4.0,SEMI_DETACHED,"£510,000",30 Aug 2017,FREEHOLD,False,51.36526,-0.09092,https://www.rightmove.co.uk/house-prices/details/england-155850392-94252989?s=05192111e18c921943e9bee53a2c2cfc1e264241d1b1eb32c34c083622931450
"3, Orchard Close, London, Greater London SW20 9HU",3.0,TERRACED,"£726,500",15 Oct 2024,FREEHOLD,False,51.40152,-0.22944,https://www.rightmove.co.uk/house-prices/details/england-146421962-94478682?s=8718a044583d51ca2cf53203f714cc96e38d4ab08ce877f2bc41473d5363fc46
"3, Orchard Close, London, Greater London SW20 9HU",3.0,TERRACED,"£595,000",6 Jun 2014,FREEHOLD,False,51.40152,-0.22944,https://www.rightmove.co.uk/house-prices/details/england-146421962-94478682?s=8718a044583d51ca2cf53203f714cc96e38d4ab08ce877f2bc41473d5363fc46
"3, Orchard Close, London, Greater London SW20 9HU",3.0,TERRACED,"£373,000",17 Aug 2007,FREEHOLD,False,51.40152,-0.22944,https://www.rightmove.co.uk/house-prices/details/england-146421962-94478682?s=8718a044583d51ca2cf53203f714cc96e38d4ab08ce877f2bc41473d5363fc46
"95, The Reddings, London, Greater London NW7 4JP",4.0,SEMI_DETACHED,"£970,000",15 Oct 2024,FREEHOLD,False,51.62409,-0.24188,https://www.rightmove.co.uk/house-prices/details/england-145029803-94395993?s=17da06e2552f20e262778ccb0b1c059f6f6ce1acb589e90cdb920afc7390aa07
"95, The Reddings, London, Greater London NW7 4JP",4.0,SEMI_DETACHED,"£685,000",16 Jul 2010,FREEHOLD,False,51.62409,-0.24188,https://www.rightmove.co.uk/house-prices/details/england-145029803-94395993?s=17da06e2552f20e262778ccb0b1c059f6f6ce1acb589e90cdb920afc7390aa07
"95, The Reddings, London, Greater London NW7 4JP",4.0,SEMI_DETACHED,"£345,000",8 Jul 2002,FREEHOLD,False,51.62409,-0.24188,https://www.rightmove.co.uk/house-prices/details/england-145029803-94395993?s=17da06e2552f20e262778ccb0b1c059f6f6ce1acb589e90cdb920afc7390aa07
"Flat 2, Sapphire Court, 427, Pinner Road, Harrow, Greater London HA1 4HN",,FLAT,"£350,000",15 Oct 2024,LEASEHOLD,False,51.58424,-0.35889,https://www.rightmove.co.uk/house-prices/details/england-94306236?s=ad7e5b827fc51fca30c0e79e979464c20cf8efa5db9a84ed81d9987f2fa237d8
"7, Homelands Drive, London, Greater London SE19 2NU",2.0,FLAT,"£354,000",15 Oct 2024,LEASEHOLD,False,51.41391,-0.0853,https://www.rightmove.co.uk/house-prices/details/england-85318409-94445325?s=d692a458a9e5ecde2fa21f9197f26251f4301494b33f247efba905d4df2c305e
"7, Homelands Drive, London, Greater London SE19 2NU",2.0,FLAT,"£325,000",31 Mar 2016,LEASEHOLD,False,51.41391,-0.0853,https://www.rightmove.co.uk/house-prices/details/england-85318409-94445325?s=d692a458a9e5ecde2fa21f9197f26251f4301494b33f247efba905d4df2c305e
"23, Groveside Close, Carshalton, Greater London SM5 2EQ",2.0,FLAT,"£275,000",15 Oct 2024,LEASEHOLD,False,51.37754,-0.17289,https://www.rightmove.co.uk/house-prices/details/england-73412399-94457115?s=69faa952fcd4f599b801f72bb04ace97ab553e149f786ab6c68436469804c596
"23, Groveside Close, Carshalton, Greater London SM5 2EQ",2.0,FLAT,"£250,000",21 Dec 2018,LEASEHOLD,False,51.37754,-0.17289,https://www.rightmove.co.uk/house-prices/details/england-73412399-94457115?s=69faa952fcd4f599b801f72bb04ace97ab553e149f786ab6c68436469804c596
"23, Groveside Close, Carshalton, Greater London SM5 2EQ",2.0,FLAT,"£222,000",13 Nov 2015,LEASEHOLD,False,51.37754,-0.17289,https://www.rightmove.co.uk/house-prices/details/england-73412399-94457115?s=69faa952fcd4f599b801f72bb04ace97ab553e149f786ab6c68436469804c596
"23, Groveside Close, Carshalton, Greater London SM5 2EQ",2.0,FLAT,"£169,000",6 Jun 2008,LEASEHOLD,False,51.37754,-0.17289,https://www.rightmove.co.uk/house-prices/details/england-73412399-94457115?s=69faa952fcd4f599b801f72bb04ace97ab553e149f786ab6c68436469804c596
"23, Groveside Close, Carshalton, Greater London SM5 2EQ",2.0,FLAT,"£79,950",11 Feb 2000,LEASEHOLD,False,51.37754,-0.17289,https://www.rightmove.co.uk/house-prices/details/england-73412399-94457115?s=69faa952fcd4f599b801f72bb04ace97ab553e149f786ab6c68436469804c596
"62, Eton Road, Orpington, Greater London BR6 9HE",3.0,SEMI_DETACHED,"£545,000",15 Oct 2024,FREEHOLD,False,51.36081,0.10569,https://www.rightmove.co.uk/house-prices/details/england-126103685-94224138?s=14e43102e250b197cdcfada9e49721ce707e390d409af7b388913d4dc7a37578
"125, Fishers Way, Wembley, Greater London HA0 2FU",,FLAT,"£420,000",15 Oct 2024,LEASEHOLD,False,51.55341,-0.31587,https://www.rightmove.co.uk/house-prices/details/england-94305954?s=a0574b7d66ed6a041b9a7f97074226060cf42cebb2c5d875e5ed4d02513ad93d
"125, Fishers Way, Wembley, Greater London HA0 2FU",,FLAT,"£450,000",21 Jul 2017,LEASEHOLD,False,51.55341,-0.31587,https://www.rightmove.co.uk/house-prices/details/england-94305954?s=a0574b7d66ed6a041b9a7f97074226060cf42cebb2c5d875e5ed4d02513ad93d
"62, Blackthorn Road, Ilford, Greater London IG1 2LS",2.0,FLAT,"£270,000",15 Oct 2024,LEASEHOLD,False,51.54839,0.0865,https://www.rightmove.co.uk/house-prices/details/england-150881621-94317486?s=d1c9cf3bb6aa00b1d5f2d01d3d20a0509976ccd2cbe3057b2889d4c7331ce5d0
"62, Blackthorn Road, Ilford, Greater London IG1 2LS",2.0,FLAT,"£180,950",22 Jul 2004,LEASEHOLD,False,51.54839,0.0865,https://www.rightmove.co.uk/house-prices/details/england-150881621-94317486?s=d1c9cf3bb6aa00b1d5f2d01d3d20a0509976ccd2cbe3057b2889d4c7331ce5d0
"87, Riverside Close, London, Greater London E5 9SS",3.0,FLAT,"£537,500",15 Oct 2024,LEASEHOLD,False,51.56519,-0.04865,https://www.rightmove.co.uk/house-prices/details/england-148538051-94288680?s=0fbe17e944115e480a1a33d9d42fdba8d36d83d3bc3f7e61435a028ac8a0def7
"87, Riverside Close, London, Greater London E5 9SS",3.0,FLAT,"£500,000",3 Jul 2019,LEASEHOLD,False,51.56519,-0.04865,https://www.rightmove.co.uk/house-prices/details/england-148538051-94288680?s=0fbe17e944115e480a1a33d9d42fdba8d36d83d3bc3f7e61435a028ac8a0def7
"87, Riverside Close, London, Greater London E5 9SS",3.0,FLAT,"£380,000",25 Jul 2014,LEASEHOLD,False,51.56519,-0.04865,https://www.rightmove.co.uk/house-prices/details/england-148538051-94288680?s=0fbe17e944115e480a1a33d9d42fdba8d36d83d3bc3f7e61435a028ac8a0def7
"87, Riverside Close, London, Greater London E5 9SS",3.0,FLAT,"£143,000",3 Dec 2001,LEASEHOLD,False,51.56519,-0.04865,https://www.rightmove.co.uk/house-prices/details/england-148538051-94288680?s=0fbe17e944115e480a1a33d9d42fdba8d36d83d3bc3f7e61435a028ac8a0def7
"Flat 20, Cheviot Court, Cheviot Close, Enfield, Greater London EN1 3UY",2.0,FLAT,"£365,000",15 Oct 2024,LEASEHOLD,False,51.6588,-0.0815,https://www.rightmove.co.uk/house-prices/details/england-110706242-94289808?s=b88f59f32ccb0377f686adfab26ef0b2e4fe33ef6996d144cae034684782ca68
"Flat 20, Cheviot Court, Cheviot Close, Enfield, Greater London EN1 3UY",2.0,FLAT,"£350,000",28 Oct 2022,LEASEHOLD,False,51.6588,-0.0815,https://www.rightmove.co.uk/house-prices/details/england-110706242-94289808?s=b88f59f32ccb0377f686adfab26ef0b2e4fe33ef6996d144cae034684782ca68
"Flat 20, Cheviot Court, Cheviot Close, Enfield, Greater London EN1 3UY",2.0,FLAT,"£199,000",16 Nov 2009,LEASEHOLD,False,51.6588,-0.0815,https://www.rightmove.co.uk/house-prices/details/england-110706242-94289808?s=b88f59f32ccb0377f686adfab26ef0b2e4fe33ef6996d144cae034684782ca68
"Flat 20, Cheviot Court, Cheviot Close, Enfield, Greater London EN1 3UY",2.0,FLAT,"£57,500",11 Dec 1995,LEASEHOLD,False,51.6588,-0.0815,https://www.rightmove.co.uk/house-prices/details/england-110706242-94289808?s=b88f59f32ccb0377f686adfab26ef0b2e4fe33ef6996d144cae034684782ca68
"17, Kingsmere Park, London, Greater London NW9 8PJ",4.0,TERRACED,"£450,000",15 Oct 2024,FREEHOLD,False,51.57,-0.26908,https://www.rightmove.co.uk/house-prices/details/england-7167271-94396524?s=5071d414041b3def2eff40c3ad1b87b8eb5f74a2e95c76b94774254261dce6d4
"17, Kingsmere Park, London, Greater London NW9 8PJ",4.0,TERRACED,"£410,000",30 Apr 2007,FREEHOLD,False,51.57,-0.26908,https://www.rightmove.co.uk/house-prices/details/england-7167271-94396524?s=5071d414041b3def2eff40c3ad1b87b8eb5f74a2e95c76b94774254261dce6d4
"17, Kingsmere Park, London, Greater London NW9 8PJ",4.0,TERRACED,"£330,000",12 Mar 2004,FREEHOLD,False,51.57,-0.26908,https://www.rightmove.co.uk/house-prices/details/england-7167271-94396524?s=5071d414041b3def2eff40c3ad1b87b8eb5f74a2e95c76b94774254261dce6d4
"Flat 16, Rennets Wood House, Bexley Road, Eltham, London, Greater London SE9 2NE",,FLAT,"£260,000",15 Oct 2024,LEASEHOLD,False,51.45079,0.08277,https://www.rightmove.co.uk/house-prices/details/england-94447935?s=b3146c410160b8248defd1a5b20217106206d159da4792f869882e3cbb5dbbd2
"Flat 16, Rennets Wood House, Bexley Road, Eltham, London, Greater London SE9 2NE",,FLAT,"£245,000",12 Feb 2016,LEASEHOLD,False,51.45079,0.08277,https://www.rightmove.co.uk/house-prices/details/england-94447935?s=b3146c410160b8248defd1a5b20217106206d159da4792f869882e3cbb5dbbd2
"38, Nickelby Close, London, Greater London SE28 8LX",3.0,TERRACED,"£360,000",15 Oct 2024,FREEHOLD,False,51.50994,0.11904,https://www.rightmove.co.uk/house-prices/details/england-148478216-94446648?s=f5f8a59ccd6363a1904acd2a1bd019548fde91629d2f963f0e7c2cb7c19d705e
"38, Nickelby Close, London, Greater London SE28 8LX",3.0,TERRACED,"£170,000",17 May 2004,FREEHOLD,False,51.50994,0.11904,https://www.rightmove.co.uk/house-prices/details/england-148478216-94446648?s=f5f8a59ccd6363a1904acd2a1bd019548fde91629d2f963f0e7c2cb7c19d705e
"38, Nickelby Close, London, Greater London SE28 8LX",3.0,TERRACED,"£94,000",21 Feb 2001,FREEHOLD,False,51.50994,0.11904,https://www.rightmove.co.uk/house-prices/details/england-148478216-94446648?s=f5f8a59ccd6363a1904acd2a1bd019548fde91629d2f963f0e7c2cb7c19d705e
"14, Churchill Road, South Croydon, Greater London CR2 6HA",3.0,SEMI_DETACHED,"£435,000",15 Oct 2024,FREEHOLD,False,51.35192,-0.10038,https://www.rightmove.co.uk/house-prices/details/england-145860896-94252926?s=6541c4e69bdb91ca62b4c7e7687e1e7bfbdbbe98e9f286d69fddedd87069aa30
"14, Churchill Road, South Croydon, Greater London CR2 6HA",3.0,SEMI_DETACHED,"£435,000",30 Sep 2021,FREEHOLD,False,51.35192,-0.10038,https://www.rightmove.co.uk/house-prices/details/england-145860896-94252926?s=6541c4e69bdb91ca62b4c7e7687e1e7bfbdbbe98e9f286d69fddedd87069aa30
"2, Widmore Lodge Road, Bromley, Greater London BR1 2QF",,SEMI_DETACHED,"£400,000",15 Oct 2024,FREEHOLD,False,51.40359,0.03605,https://www.rightmove.co.uk/house-prices/details/england-94222983?s=2880448e209504ccac29f9b99d4f4f6699b50e4a40d5777a5e12651f970ca01a
"26, Temple Grove, London, Greater London NW11 7UA",3.0,SEMI_DETACHED,"£875,000",15 Oct 2024,FREEHOLD,False,51.58006,-0.19682,https://www.rightmove.co.uk/house-prices/details/england-153535847-94394718?s=19128004f335655918aa26fced5eefea5e02d11c04a267875a4a48b62528a0fa
"Flat 11, Chambray House, 188, London Road, Wallington, Greater London SM6 7FL",,FLAT,"£365,000",15 Oct 2024,LEASEHOLD,False,51.37807,-0.15505,https://www.rightmove.co.uk/house-prices/details/england-94457334?s=efe126e38e2c658eebf74153a8e86cf093d3fc6adaec8aeec0c7087391a5909c
"Flat 11, Chambray House, 188, London Road, Wallington, Greater London SM6 7FL",,FLAT,"£351,995",18 Sep 2020,LEASEHOLD,False,51.37807,-0.15505,https://www.rightmove.co.uk/house-prices/details/england-94457334?s=efe126e38e2c658eebf74153a8e86cf093d3fc6adaec8aeec0c7087391a5909c
"Flat 52, Princess Park Manor, Royal Drive, London, Greater London N11 3FN",4.0,FLAT,"£720,000",15 Oct 2024,LEASEHOLD,False,51.61388,-0.14565,https://www.rightmove.co.uk/house-prices/details/england-147008726-94364709?s=fc46d07d860b665ff173f67ae616492d49561ab4382ec724a59bdae38acc522e
"Flat 52, Princess Park Manor, Royal Drive, London, Greater London N11 3FN",4.0,FLAT,"£735,000",23 Aug 2019,LEASEHOLD,False,51.61388,-0.14565,https://www.rightmove.co.uk/house-prices/details/england-147008726-94364709?s=fc46d07d860b665ff173f67ae616492d49561ab4382ec724a59bdae38acc522e
"Flat 52, Princess Park Manor, Royal Drive, London, Greater London N11 3FN",4.0,FLAT,"£660,000",6 Mar 2013,LEASEHOLD,False,51.61388,-0.14565,https://www.rightmove.co.uk/house-prices/details/england-147008726-94364709?s=fc46d07d860b665ff173f67ae616492d49561ab4382ec724a59bdae38acc522e
"Flat 52, Princess Park Manor, Royal Drive, London, Greater London N11 3FN",4.0,FLAT,"£540,000",23 Jul 2004,LEASEHOLD,False,51.61388,-0.14565,https://www.rightmove.co.uk/house-prices/details/england-147008726-94364709?s=fc46d07d860b665ff173f67ae616492d49561ab4382ec724a59bdae38acc522e
"Flat C, 9, Slaithwaite Road, London, Greater London SE13 6DJ",,FLAT,"£325,000",15 Oct 2024,LEASEHOLD,False,51.45842,-0.00973,https://www.rightmove.co.uk/house-prices/details/england-94444071?s=d12ed78392b4fb2e2c3cfb8d2a5e7c15d5be606bf19072a267b41bc5c0bcf135
"Flat C, 9, Slaithwaite Road, London, Greater London SE13 6DJ",,FLAT,"£292,000",1 Feb 2021,LEASEHOLD,False,51.45842,-0.00973,https://www.rightmove.co.uk/house-prices/details/england-94444071?s=d12ed78392b4fb2e2c3cfb8d2a5e7c15d5be606bf19072a267b41bc5c0bcf135
"Flat C, 9, Slaithwaite Road, London, Greater London SE13 6DJ",,FLAT,"£250,000",22 Aug 2014,LEASEHOLD,False,51.45842,-0.00973,https://www.rightmove.co.uk/house-prices/details/england-94444071?s=d12ed78392b4fb2e2c3cfb8d2a5e7c15d5be606bf19072a267b41bc5c0bcf135
"Flat 6, 12, Darlaston Road, London, Greater London SW19 4LG",,FLAT,"£465,000",15 Oct 2024,LEASEHOLD,False,51.4177,-0.21745,https://www.rightmove.co.uk/house-prices/details/england-94477728?s=05b1eed37ffcdd29a23cec0345a83ab1a5e428ccd6219a09a386892b1f7e0a82
"Flat 6, 12, Darlaston Road, London, Greater London SW19 4LG",,FLAT,"£420,000",9 Sep 2020,LEASEHOLD,False,51.4177,-0.21745,https://www.rightmove.co.uk/house-prices/details/england-94477728?s=05b1eed37ffcdd29a23cec0345a83ab1a5e428ccd6219a09a386892b1f7e0a82
"Flat 6, 12, Darlaston Road, London, Greater London SW19 4LG",,FLAT,"£405,000",11 Jul 2014,LEASEHOLD,False,51.4177,-0.21745,https://www.rightmove.co.uk/house-prices/details/england-94477728?s=05b1eed37ffcdd29a23cec0345a83ab1a5e428ccd6219a09a386892b1f7e0a82
"Flat 6, 12, Darlaston Road, London, Greater London SW19 4LG",,FLAT,"£174,000",22 Feb 2002,LEASEHOLD,False,51.4177,-0.21745,https://www.rightmove.co.uk/house-prices/details/england-94477728?s=05b1eed37ffcdd29a23cec0345a83ab1a5e428ccd6219a09a386892b1f7e0a82
"Flat 6, 12, Darlaston Road, London, Greater London SW19 4LG",,FLAT,"£105,000",2 Feb 1999,LEASEHOLD,False,51.4177,-0.21745,https://www.rightmove.co.uk/house-prices/details/england-94477728?s=05b1eed37ffcdd29a23cec0345a83ab1a5e428ccd6219a09a386892b1f7e0a82
"Flat 6, 12, Darlaston Road, London, Greater London SW19 4LG",,FLAT,"£78,000",16 Oct 1996,LEASEHOLD,False,51.4177,-0.21745,https://www.rightmove.co.uk/house-prices/details/england-94477728?s=05b1eed37ffcdd29a23cec0345a83ab1a5e428ccd6219a09a386892b1f7e0a82
"103, Greenside Road, Hammersmith, London, Greater London W12 9JQ",2.0,SEMI_DETACHED,"£842,500",15 Oct 2024,FREEHOLD,False,51.50174,-0.23824,https://www.rightmove.co.uk/house-prices/details/england-149959259-94502361?s=8949f9727e97f39481ea9f5bacd69aa1013aa8af8dee59c51b215ced84f3d62d
"103, Greenside Road, Hammersmith, London, Greater London W12 9JQ",2.0,SEMI_DETACHED,"£158,000",8 May 1997,FREEHOLD,False,51.50174,-0.23824,https://www.rightmove.co.uk/house-prices/details/england-149959259-94502361?s=8949f9727e97f39481ea9f5bacd69aa1013aa8af8dee59c51b215ced84f3d62d
"Flat 34, Duo Tower, Penn Street, London, Greater London N1 5FF",,FLAT,"£762,000",15 Oct 2024,LEASEHOLD,False,51.53631,-0.08579,https://www.rightmove.co.uk/house-prices/details/england-94364301?s=57e4c06b0800951fdf3725a2b403cd18f918f3945e4ff089f7723017140a3210
